bill_id,,title,summary,congress_num,sponsor_party,sponsor_state,cosponsors_total,cosponsors_dem,cosponsors_rep,cosponsors_ind,month_introduced,subject,committees,url,senate_probabilities,senate_predictions
S. ,92,"A bill to designate the outdoor amphitheater at the Blue Ridge Music Center in Galax, Virginia, as the ""Rick Boucher Amphitheater""."," <p>This bill designates the outdoor amphitheater at the Blue Ridge Music Center, located at 700 Foothills Road in Galax, Virginia, as the Rick Boucher Amphitheater.</p>",118,D,VA,1,1,0,0,1,"Arts, Culture, Religion",Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/92,0.25%,0
S. ,91,Forgotten Heroes of the Holocaust Congressional Gold Medal Act,,118,R,TN,5,3,2,0,1,International Affairs,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/91,2.01%,0
S. ,90,Informing Consumers about Smart Devices Act," <p><strong>Informing Consumers about Smart Devices Act</strong></p> <p>This bill requires manufacturers of internet-connected devices (e.g., smart appliances) that are equipped with a camera or microphone to disclose to consumers prior to purchase that a camera or microphone is part of the device.</p> <p>The bill does not apply to mobile phones, laptops, or other devices that a consumer would reasonably expect to include a camera or microphone.</p>",118,R,TX,1,1,0,0,1,Commerce,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/90,0.24%,0
S. ,89,"No Budget, No Pay Act"," <p><b>No Budget, No Pay Act</b></p> <p>This bill prohibits Members of Congress from being paid in a fiscal year until both chambers approve the budget resolution and pass all regular appropriations bills for that fiscal year. Retroactive pay is prohibited for such a period.</p>",118,R,IN,8,3,5,0,1,Congress,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/89,0.33%,0
S. ,88,BLAST Act," <p><b>Banning Lobbying and Safeguarding Trust Act or the BLAST Act</b></p> <p>This bill revises the post-employment lobbying ban on former Members and elected officers of Congress. </p> <p>Specifically, it imposes a permanent ban on lobbying contacts by a former Senator (currently, a two-year ban), a former Member of the House of Representatives (currently, a one-year ban), or a former elected officer of the House or Senate (currently, a one-year ban).</p>",118,R,IN,1,0,1,0,1,Members of Congress,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/88,23.90%,0
S. ,87,EPIC Act, <p><b>End Pensions in Congress Act or the EPIC Act</b></p> <p>This bill excludes future Members of Congress from the Federal Employees Retirement System (FERS) and requires Members currently enrolled in FERS or the Civil Service Retirement System to opt in to continue their enrollment.</p>,118,R,IN,1,0,1,0,1,Congress,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/87,0.37%,0
S. ,86,Members of Congress Pension Opt Out Clarification Act," <p><b>Members of Congress Pension Opt Out Clarification Act</b></p> <p>This bill allows future Members of the House of Representatives to opt out of the Federal Employees Retirement System, an option currently available to Members of the House who began serving before September 30, 2003, and all Senators. In addition, it permits Members of Congress who opt out to continue to participate in the Thrift Savings Plan.</p>",118,R,IN,1,0,1,0,1,Congress,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/86,0.37%,0
S. ,85,No TikTok on United States Devices Act,,118,R,MO,1,0,1,0,1,International Affairs,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/85,0.44%,0
S. ,84,Defund EcoHealth Alliance Act," <p><b>Defund EcoHealth Alliance Act</b></p> <p>This bill prohibits the award of federal funds to EcoHealth Alliance, Inc (including any subsidiaries or related organizations). This is a nonprofit research organization that studies coronaviruses in bat populations and other environmental health concerns.</p> <p>The Government Accountability Office must also audit federal funds provided to that organization over the past decade. The audit must include the amount of those funds provided by EcoHealth Alliance to China, the Chinese Communist Party, or the Wuhan Institute of Virology.</p>",118,R,IA,1,0,1,0,1,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/84,2.34%,0
S. ,83,American Apprenticeship Act," <p><strong>American Apprenticeship Act</strong></p> <p>This bill authorizes the Department of Labor to make grants to assist states in carrying out projects that defray the cost of pre-apprenticeship or related instruction for qualified apprenticeship programs.</p> <p>Labor shall (1) establish performance measures and an evaluation system for such grant program; and (2) identify in-demand occupations that lack the use of apprenticeships, analyze the use of the qualified apprenticeship program model in those occupations, and report on such analysis to states and Congress.</p>",118,D,MN,1,0,1,0,1,Labor and Employment,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/83,0.31%,0
S. ,82,Full Faith and Credit Act,,118,R,FL,12,0,12,0,1,Economics and Public Finance,,https://www.congress.gov/bill/118th-congress/senate-bill/82,0.26%,0
S. ,81,Viral Gain-of-Function Research Moratorium Act," <p><strong>Viral Gain</strong><b>-</b><strong>of-Function Research Moratorium Act</strong></p> <p> This bill prohibits the award of federal research grants to institutions of higher education or research institutes that conduct gain-of-function research. <em>Gain-of-function research </em>refers to any research that (1) could confer attributes to influenza, MERS, or SARS viruses such that the virus would have enhanced pathogenicity or transmissibility in an organism; or (2) involves methods that could enhance potential pandemic pathogens or related risky research with potentially dangerous pathogens.</p>",118,R,KS,12,0,12,0,1,Education,,https://www.congress.gov/bill/118th-congress/senate-bill/81,2.34%,0
S. ,80,A bill to establish an Inspector General of the National Institutes of Health., <p>This bill requires the President to appoint an Inspector General of the National Institutes of Health.</p>,118,R,TN,3,0,3,0,1,Federal officials,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/80,13.81%,0
S. ,79,Interagency Patent Coordination and Improvement Act of 2023,,118,D,IL,5,3,2,0,1,Commerce,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/79,0.24%,0
S. ,78,Child Interstate Abortion Notification Act of 2023,,118,R,FL,17,0,17,0,1,Crime and Law Enforcement,Senate - Judiciary,https://www.congress.gov/bill/118th-congress/senate-bill/78,0.46%,0
S. ,77,STEP Improvement Act of 2023,,118,D,NH,0,0,0,0,1,Commerce,Senate - Small Business and Entrepreneurship,https://www.congress.gov/bill/118th-congress/senate-bill/77,0.24%,0
S. ,76,Standing with Moms Act of 2023," <p><strong>Standing with Moms Act of 2023</strong></p> <p>This bill requires the Department of Health and Human Services (HHS) to disseminate information about pregnancy-related resources.</p> <p>Specifically, HHS must maintain a public website (life.gov) that lists such resources that are available through federal, state, and local governments and private entities.</p> <p>Additionally, HHS must maintain on its website a portal that provides a user, based on the user's responses to a series of questions, tailored information about pregnancy resources available in the user's zip code and risks related to abortion. HHS must develop a plan to conduct follow-up outreach to users of the portal (if the user consents to the outreach). States must recommend resources that meet criteria set by HHS for including through the portal. HHS may award grants to states to establish or support a system that aggregates resources to include on the portal.</p> <p>Further, the Health Resources and Services Administration must share information about life.gov and the portal through the Maternal Mental Health Hotline.</p> <p>HHS must also ensure that the life.gov website and hotline are available to families who speak languages other than English.</p> <p>The bill excludes from life.gov, the portal, and the hotline resources provided by entities that (1) perform, induce, refer for, or counsel in favor of abortions; or (2) financially support such entities.</p> <p>The bill also requires HHS to report on traffic to life.gov and the portal, gaps in services available to pregnant and postpartum individuals, and related matters.</p>",118,R,FL,12,0,12,0,1,Health,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/76,5.10%,0
S. ,75,Lifting Local Communities Act,,118,R,FL,6,0,6,0,1,"Civil Rights and Liberties, Minority Issues",Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/75,0.25%,0
S. ,74,Providing for Life Act of 2023," <p><b>Providing for Life Act of 2023</b><br> <br> This bill revises various programs and supports for families and children related to taxes, health, and other benefits.<br> <br> First, the bill increases the child tax credit to a maximum of $3,500 per child ($4,500 per child under the age of six) and makes permanent the increased income threshold over which the credit phases out.</p> <p>The bill further eliminates the federal deduction for certain state and local taxes (SALT deduction) and makes the adoption tax credit refundable.<br> <br> The bill allows parents to use a portion of their Social Security benefits for up to three months of paid parental leave after the birth or adoption of a child.<br> <br> Additionally, the bill requires Supplemental Nutrition Assistance Program (SNAP) recipients to cooperate with states in establishing child support orders. It also provides additional workforce training for noncustodial parents with child support obligations.<br> <br> States must establish requirements for the biological father of a child to pay, at the mother's request, at least 50% of reasonable out-of-pocket medical expenses associated with the mother's pregnancy and delivery.<br> <br> The bill requires institutions of higher education to provide students with certain information about the resources and services (excluding abortion services) available to pregnant students.</p> <p>Additionally, the bill</p> <ul> <li>provides grants for community-based maternal mentoring programs and for pregnancy resource centers that do not provide abortions;</li> <li>requires the Department of Health and Human Services to publish a website with specified pregnancy-related information; and</li> <li>extends from one to two years the postpartum benefit eligibility period under the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC).</li> </ul>",118,R,FL,0,0,0,0,1,Families,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/74,0.25%,0
S. ,73,Helping HANDS for Families Act, <p><b>Helping Households And Neighbors Distribute Services for Families Act or the Helping HANDS for Families Act</b></p> <p>This bill allows states and tribes to use funds to provide an online portal to facilitate the provision of community support for families and children under the MaryLee Allen Promoting Safe and Stable Families grant program.</p>,118,R,FL,1,1,0,0,1,Families,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/73,0.25%,0
S. ,72,Debt Cancellation Accountability Act of 2023,,118,R,FL,4,0,4,0,1,Education,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/72,0.56%,0
S. ,71,Extending Limits of United States Customs Waters Act of 2023," <p><strong>Extending Limits of United States Customs Waters Act of </strong><b>2023</b></p> <p>This bill extends the customs waters territory of the United States.</p> <p>Under current law, <em>customs waters</em> means waters within four leagues of the coast of the United States. This bill revises the definition to include (1) the territorial sea of the United States to the limits permitted by international law in accordance with Presidential Proclamation 5928, dated December 27, 1988, that extended such limits to 12 nautical miles from the baselines of the United States; and (2) the contiguous zone of the United States to the limits permitted by international law in accordance with Presidential Proclamation 7219, dated September 2, 1999, that extended such limits to 24 nautical miles from the baselines of the United States.</p>",118,R,FL,2,0,1,1,1,Customs enforcement,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/71,0.26%,0
S. ,70,Tribal Trust Land Homeownership Act of 2023," <p><strong>Tribal Trust Land Homeownership Act of 2023</strong></p> <p>This bill sets forth requirements for the processing of a proposed residential leasehold mortgage, business leasehold mortgage, land mortgage, or right-of-way document by the Bureau of Indian Affairs (BIA). The BIA must notify lenders upon receipt of such documentation, perform a preliminary review of such documents not later than 10 days after receipt, and approve or disapprove of such documents within 20 or 30 days, depending on the type of application. </p> <p>Additionally, the bill sets forth requirements for the BIA regarding (1) response times for the completion of certified title status reports, (2) notification of delays in processing, and (3) the form of notices and delivery of certain reports. </p> <p>The bill also provides relevant federal agencies and Indian tribes with read-only access to the Trust Asset and Accounting Management System maintained by the BIA. </p> <p>The Government Accountability Office must report on digitizing documents for the purpose of streamlining and expediting the completion of mortgage packages for residential mortgages on Indian land. </p> <p>Finally, the bill establishes within the BIA's Division of Real Estate Services the position of Realty Ombudsman.</p>",118,R,SD,4,2,2,0,1,Intergovernmental relations,Senate - Indian Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/70,0.66%,0
S. ,69,SOAR Permanent Authorization Act," <p><b>SOAR Permanent Authorization Act</b></p> <p>This bill modifies and permanently reauthorizes the Scholarships for Opportunity and Results program. This program provides education funding for the District of Columbia, including for private school vouchers, public schools, and public charter schools.</p> <p>In particular, the bill revises (1) the list of accrediting bodies that may accredit participating schools, (2) the manner in which tutoring services provided under the program are funded, and (3) the program's reporting and evaluation requirements.</p>",118,R,WI,3,1,2,0,1,Education,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/69,0.64%,0
S. ,68,FARM Act," <p><b>Foreign Adversary Risk Management Act or the FARM Act</b></p> <p>This bill places the Secretary of Agriculture on the Committee on Foreign Investment in the United States. It also requires the committee to review any investment that could result in foreign control of any U.S. agricultural business.</p> <p>Further, the bill includes agricultural systems and supply chains in the definitions of critical infrastructure and critical technologies for the purposes of reviewing such investments.</p> <p>The Department of Agriculture and the Government Accountability Office must each analyze and report on foreign influence in the U.S. agricultural industry.</p>",118,R,AL,10,0,10,0,1,U.S. and foreign investments,"Senate - Banking, Housing, and Urban Affairs",https://www.congress.gov/bill/118th-congress/senate-bill/68,24.95%,0
S. ,67,Fair and Transparent Gas Prices Act of 2023," <p><strong>Fair and Transparent Gas Prices Act of 202</strong><b>3</b></p> <p>This bill requires the Federal Trade Commission to investigate anticompetitive, collusive, or other conduct related to oil and gas companies and markets.</p>",118,D,NV,1,1,0,0,1,Commerce,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/67,0.24%,0
S. ,66,NOTAM Improvement Act of 2023," <p><strong>NOTAM Improvement Act of 2023</strong></p> <p>This bill directs the Federal Aviation Administration (FAA) to establish the FAA Task Force on NOTAM (notice to airmen required by international or domestic law) Improvement. A <em>NOTAM</em> is a notice containing information essential to personnel concerned with flight operations but not known far enough in advance to be publicized by other means. It states the abnormal status of a component of the National Airspace System - not the normal status. </p> <p>Specifically, the task force must (1) review existing methods for presenting NOTAMs and flight operations information to pilots; (2) review regulations and policies relating to NOTAMs, including their content and presentation to pilots; (3) evaluate and determine best practices to organize, prioritize, and present flight operations information in a manner that optimizes pilot review and retention of relevant information; (4) provide recommendations to improve the presentation of NOTAM information; and (5) report to Congress on its reviews and evaluations.</p>",118,D,MN,2,0,2,0,1,Transportation and Public Works,"Senate - Commerce, Science, and Transportation",https://www.congress.gov/bill/118th-congress/senate-bill/66,0.25%,0
S. ,65,Mentoring to Succeed Act of 2023," <p><strong>Mentoring to Succeed Act of </strong><b>2023</b></p> <p>This bill requires the Department of Education to award grants to high-need local educational agencies, high-need schools, and local governments to establish, expand, or support school-based mentoring programs that assist at-risk students in developing cognitive skills and promoting social-emotional learning to prepare them for success in high school, postsecondary education, and the workforce.</p> <p>Additionally, the bill directs the Institute of Education Sciences to conduct a study to identify successful school-based mentoring programs and evaluate the effectiveness of the grant program established by this bill.</p>",118,D,IL,2,2,0,0,1,Education,"Senate - Health, Education, Labor, and Pensions",https://www.congress.gov/bill/118th-congress/senate-bill/65,0.24%,0
S. ,64,Water Rights Protection Act of 2023," <p><b>Water Rights Protection Act of 2023</b></p> <p>This bill prohibits the Departments of the Interior and Agriculture from</p> <ul> <li>conditioning the issuance, renewal, amendment, or extension of any permit or other land use or occupancy agreement (permit) on the transfer of any water right to the United States or on any impairment of title granted or otherwise recognized under state law by federal or state action;</li> <li>requiring any water user (including a federally recognized Indian tribe) to apply for or acquire a water right in the name of the United States under state law as a condition of the issuance, renewal, amendment, or extension of such a permit; or </li> <li>conditioning or withholding the issuance, renewal, amendment, or extension of such a permit on limiting the date, time, quantity, location of diversion or pumping, or place of use of a state water right beyond any limitations under state water law, or on the modification of the terms and conditions of groundwater withdrawal, guidance and reporting procedures, or conservation and source protection measures established by a state. </li> </ul> <p>In developing any rule or similar federal action relating to the issuance, renewal, amendment, or extension of any permit, such departments (1) shall recognize the longstanding water use authority of the states and coordinate with the states to ensure that any federal action is consistent with applicable state water law, and (2) shall not adversely affect the authority of a state in permitting the beneficial use of water or adjudicating water rights.</p>",118,R,WY,2,0,2,0,1,Public Lands and Natural Resources,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/64,0.39%,0
S. ,63,American Vehicle Security Act of 2023,,118,D,WV,1,0,1,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/63,0.25%,0
S. ,62,No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2023," <p><b>No Taxpayer Funding for Abortion and Abortion Insurance Full Disclosure Act of 2023</b></p> <p>This bill modifies provisions relating to federal funding for, and health insurance coverage of, abortions.</p> <p>Specifically, the bill prohibits the use of federal funds for abortions or for health coverage that includes abortions. Such restrictions extend to the use of funds in the budget of the District of Columbia. Additionally, abortions may not be provided in a federal health care facility or by a federal employee. </p> <p>Historically, language has been included in annual appropriations bills for the Department of Health and Human Services (HHS) that prohibits the use of federal funds for abortions&#8212;such language is commonly referred to as the Hyde Amendment. Similar language is also frequently included in appropriations bills for other federal agencies and the District of Columbia. The bill makes these restrictions permanent and extends the restrictions to all federal funds (rather than specific agencies). </p> <p>The bill's restrictions regarding the use of federal funds do not apply in cases of rape, incest, or where a physical disorder, injury, or illness endangers a woman's life unless an abortion is performed. The Hyde Amendment provides the same exceptions.</p> <p>The bill also prohibits qualified health plans from including coverage for abortions. Currently, qualified health plans may cover abortion, but the portion of the premium attributable to abortion coverage is not eligible for subsidies.</p>",118,R,MS,46,0,46,0,1,Health,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/62,0.24%,0
S. ,61,Combating Cartels on Social Media Act of 2023,,118,I,AZ,3,1,2,0,1,Immigration,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/61,2.90%,0
S. ,60,Education Savings Accounts for Military Families Act of 2023," <p><strong>Education Savings Accounts for Military Families Act of </strong><b>2023</b></p> <p>This bill directs the Department of Education (ED) to establish a program to provide&nbsp;children with parents on active duty in the uniformed services with funds to pay educational expenses.</p> <p>Specifically, ED must establish a tax-exempt Military Education Savings Account for dependent children of parents in the uniformed services for the payment of the children's educational expenses. Funds in the savings account may be used for specified purposes, including the cost of attendance at a private elementary or secondary school or institution of higher education, private tutoring, or costs associated with an apprenticeship or other vocational training program.</p>",118,R,TX,2,0,2,0,1,Education,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/60,0.29%,0
S. ,59,Chance to Compete Act of 2023,,118,I,AZ,3,1,2,0,1,Government Operations and Politics,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/59,98.84%,1
S. ,58,Preventing Elected Leaders from Owning Securities and Investments (PELOSI) Act," <p><b>Preventing Elected Leaders from Owning Securities and Investments (PELOSI) Act</b></p> <p>This bill prohibits Members of Congress (or their spouses) from holding or trading certain investments (e.g., individual stocks and related financial instruments other than diversified investment funds or U.S. Treasury securities).</p> <p>The prohibition does not apply to assets held in a qualified blind trust or to sales by a Member to come into compliance with the bill's requirements. Specifically, the bill allows for sales by current Members during the 180 days following the bill's enactment and for sales by future Members during the 180 days following the commencement of their service.</p> <p>Any profit made in violation of the prohibition must be disgorged to the Treasury and may subject the Member to a civil fine. Additionally, a loss stemming from a prohibited holding or transaction may not be used as an income tax deduction.</p> <p>Each Member must submit an annual certification of compliance, and the Government Accountability Office must audit Members' compliance with the bill's provisions.</p>",118,R,MO,0,0,0,0,1,Congress,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/58,0.24%,0
S. ,57,Student Empowerment Act," <p><b>Student Empowerment Act </b></p> <p>This bill allows tax-exempt distributions from qualified tuition programs (known as 529 plans) to be used for additional educational expenses in connection with enrollment or attendance at an elementary or secondary school. </p> <p>(Under current law, distributions in connection with an elementary or secondary school are limited to tuition for a public, private, or religious school.) The bill allows the distributions to be used for additional educational expenses, including</p> <ul> <li>curriculum and curricular materials, </li> <li>books or other instructional materials, </li> <li>online educational materials, </li> <li>tutoring or educational classes outside the home, </li> <li>testing fees, </li> <li>fees for dual enrollment in an institution of higher education, and </li> <li>educational therapies for students with disabilities.</li> </ul> <p>Distributions may also be used for tuition and the purposes above in connection with a homeschool (whether treated as a homeschool or a private school under state law).</p>",118,R,TX,7,0,7,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/57,0.24%,0
S. ,56,Education Freedom Scholarships and Opportunity Act," <p><b>Education Freedom Scholarships and Opportunity Act</b></p> <p>This bill allows individual and corporate taxpayers a tax credit for cash contributions to certain scholarship-granting and workforce training organizations. It imposes a cap of $10 billion on the sum of contributions that qualify for a tax credit under this bill. </p> <p>The bill requires the Department of Education, in coordination with the Departments of the Treasury and Labor, to establish, host, and maintain a web portal that (1) lists all eligible scholarship-granting and workforce training organizations; (2) enables contributions to such organizations; (3) provides information about the benefits of this bill; and (4) enables a state to submit and update information about its programs and educational organizations, including information on student eligibility and allowable educational expenses.</p>",118,R,TX,5,0,5,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/56,0.24%,0
S. ,55,VACANT Act,,118,R,AR,0,0,0,0,1,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/55,28.15%,0
S. ,54,A bill to amend the Internal Revenue Code of 1986 to increase the limitation on the credit for biomass stoves and boilers., <p>This bill increases the allowable amount of the energy efficient home improvement tax credit for biomass stoves and boilers.</p>,118,I,ME,4,2,2,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/54,0.24%,0
S. ,53,Combating Global Corruption Act of 2023," <p><strong>Combating Global Corruption Act of 2023 </strong></p> <p>This bill requires the Department of State to address corruption in foreign governments.</p> <p>The State Department must annually publish a tiered ranking of foreign countries based on their government's efforts to eliminate corruption.</p> <p>The bill outlines the minimum standards that the State Department must consider when creating the ranking, such as whether a country has criminalized corruption, adopted measures to prevent corruption, and complied with the United Nations Convention Against Corruption and other relevant international agreements. Tier one countries meet the standards; tier two countries make some efforts to meet the standards; tier three countries make <em>de minimis</em> or no efforts to meet the standards.</p> <p>If a country is ranked in the second or third tier, the State Department must designate an anti-corruption contact at the U.S. diplomatic post in that country to promote good governance and combat corruption.</p> <p>The State Department must report annually to Congress a list of foreign persons (individuals or entities) (1) who have engaged in significant corruption in a tier three country, and (2) upon whom the President has imposed sanctions pursuant to this bill.</p>",118,D,MD,1,0,1,0,1,International Affairs,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/53,0.25%,0
S. ,52,American Beef Labeling Act of 2023," <p><strong>American Beef Labeling Act of 202</strong><b>3</b></p> <p>This bill reinstates mandatory country-of-origin labeling requirements for beef.</p> <p>Specifically, the bill requires the Office of the U.S. Trade Representative (USTR) to develop a means of reinstating the requirements that complies with the rules of the World Trade Organization. The USTR and the Department of Agriculture must implement the means within one year.</p>",118,R,SD,5,3,2,0,1,Agriculture and Food,"Senate - Agriculture, Nutrition, and Forestry",https://www.congress.gov/bill/118th-congress/senate-bill/52,0.29%,0
S. ,51,"Washington, D.C. Admission Act"," <p><b>Washington, D.C. Admission Act</b></p> <p>This bill provides for the admission of the state of Washington, Douglass Commonwealth into the United States.</p> <p>The commonwealth consists of all the territory of the District of Columbia (DC), excluding certain federal property. The excluded property shall be known as the Capital and serve as the seat of federal government; it includes the principal federal monuments, the White House, the Capitol Building, the Supreme Court Building, and the federal office buildings located adjacent to the Mall and Capitol Building. In addition, the bill maintains the federal government's authority over military lands and specified other property and prohibits the commonwealth from taxing federal property except as permitted by Congress.</p> <p>Within 30 days of this bill's enactment, the DC mayor must call for the election of two Senators and one Representative for the commonwealth. The commonwealth shall be admitted into the United States upon a presidential proclamation announcing the results of that election.</p> <p>The bill applies current DC laws to the commonwealth and continues pending judicial proceedings. It also continues certain federal authorities and responsibilities, including regarding employee benefits, agencies, and courts, until the commonwealth certifies that it is prepared to take over those authorities and responsibilities.</p> <p>Further, the bill provides for expedited consideration of a joint resolution to repeal the Twenty-third Amendment to the Constitution (which allows DC citizens to vote in presidential elections).</p> <p>The bill also establishes a commission to advise the President, Congress, and DC and commonwealth leaders on the transition.</p>",118,D,DE,45,44,0,1,1,Congressional districts and representation,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/51,0.24%,0
S. ,50,Pensacola and Perdido Bays Estuary of National Significance Act of 2023," <p><b>Pensacola and Perdido Bays Estuary of National Significance Act of 2023</b></p> <p>This bill revises the National Estuary Program to require the Environmental Protection Agency (EPA) to give priority consideration to selecting the Pensacola and Perdido Bays in Florida and Alabama as estuaries of national significance. Under the existing program, the EPA protects and restores the water quality and ecological integrity of estuaries of national significance.</p>",118,R,FL,1,0,1,0,1,Wetlands,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/50,0.70%,0
S. ,49,American Shores Protection Act of 2023," <p><b>American Shores Protection Act</b> <b>of 2023</b></p> <p> This bill extends a moratorium on oil and gas drilling in the Gulf of Mexico through June 30, 2032, and expands the moratorium to include the South Atlantic Planning Area and the Straits of Florida Planning Area.</p>",118,R,FL,1,0,1,0,1,South Carolina,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/49,97.96%,1
S. ,48,Community Mentors for Moms Act," <p><strong>Community Mentors for Moms Act</strong></p> <p>This bill requires the Health Resources &amp; Services Administration to make grants for demonstration projects that provide community-based maternal mentoring, which may include dedicated individual mentors and networks of peer and community support groups.</p>",118,R,FL,0,0,0,0,1,Families,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/48,0.25%,0
S. ,47,SAND Act of 2023," <p><b>Sand Acquisition, Nourishment, and Development Act of 2023 or the SAND Act</b> <b>of 2023</b> </p> <p>This bill allows the U.S. Army Corps of Engineers to acquire fill material for beach erosion and nourishment purposes from non-domestic sources even if such materials are available from domestic sources.</p>",118,R,FL,0,0,0,0,1,Water Resources Development,Senate - Environment and Public Works,https://www.congress.gov/bill/118th-congress/senate-bill/47,0.84%,0
S. ,46,American Innovation and Manufacturing Act, <p><strong>American Innovation and Manufacturing Act </strong></p> <p>This bill establishes within the Small Business Administration a credit facility to provide financial assistance to investment companies that finance small manufacturing businesses. </p>,118,R,FL,1,0,1,0,1,Commerce,Senate - Small Business and Entrepreneurship,https://www.congress.gov/bill/118th-congress/senate-bill/46,0.26%,0
S. ,45,Small Business Tax Fairness and Compliance Simplification Act," <p> <b>Small Business Tax Fairness and Compliance Simplification Act </b></p> <p>This bill expands the tax credit for a portion of the employer-paid Social Security taxes for employee cash tips to include beauty service establishments. (Under current law, the credit is limited to tips received for providing, serving, or delivering food or beverages.)</p> <p>The credit applies to tips received in connection with providing beauty services to a customer or client if tipping employees who provide the service is customary. <i>Beauty services</i> include barbering and hair care, nail care, esthetics, and body and spa treatments.</p> <p>The bill also (1) establishes an employer tip reporting safe harbor for beauty service establishments, and (2) specifies reporting requirements for income received from renting space to individuals who provide beauty services. </p> <p>The employer tip reporting safe harbor for beauty service establishments provides an exemption from certain Internal Revenue Service tip examinations for employers who meet certain requirements for educational programs, reporting procedures, compliance with tax law, and recordkeeping.</p> <p>The Government Accountability Office must study and report on the impact of the extension of the employer social security tax credit on employers and employees. </p>",118,D,MD,2,1,1,0,1,Taxation,Senate - Finance,https://www.congress.gov/bill/118th-congress/senate-bill/45,0.26%,0
S. ,44,ONSHORE Manufacturing Act of 2023,,118,R,FL,0,0,0,0,1,Energy,Senate - Energy and Natural Resources,https://www.congress.gov/bill/118th-congress/senate-bill/44,0.24%,0
S. ,43,A bill to repeal the provision of law that provides automatic pay adjustments for Members of Congress.," <p>This bill eliminates automatic pay adjustments for Members of Congress, beginning with the 119th Congress.</p>",118,R,FL,2,0,2,0,1,Congress,Senate - Homeland Security and Governmental Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/43,2.04%,0
S. ,42,BUILD for Veterans Act of 2023,,118,D,MT,4,4,0,0,1,Armed Forces and National Security,Senate - Veterans' Affairs,https://www.congress.gov/bill/118th-congress/senate-bill/42,18.06%,0
S. ,41,READ Act Reauthorization Act of 2023," <p><strong>READ Act Reauthorization Act of 2023 </strong></p> <p>This bill reauthorizes a law that requires the implementation of a strategy to promote quality basic education in partner countries by (1) expanding access to basic education for all children, particularly marginalized children and vulnerable groups; and (2) improving the quality of basic education and learning outcomes.</p>",118,D,IL,2,1,1,0,1,International Affairs,Senate - Foreign Relations,https://www.congress.gov/bill/118th-congress/senate-bill/41,0.41%,0
